uei,district,state,start_date,end_date,duration_days,raw_start_date,raw_end_date,raw_duration_days,classification,evidence,recommended_action,confidence,notes
UEI-IMD-FL-2007-0014,"Tinsukia, Dhemaji, Dibrugarh, Lakhimpur, Sivasagar, Jorhat, Sonitpur, Golaghat, Udalguri, Chirang, Baksa, Nagaon, Kokrajhar, Darrang, Barpeta, Nalbari, Marigaon, Kamrup, Bongaigaon, Dhubri, Kamrup Metro, Goalpara, Dima Hasao, Cachar, Karimganj, Hailakandi, Charaideo, Majuli, Biswanath, Hojai, South Salmara Mancachar, Karbi Anglong, West Karbi Anglong",Assam,2007-07-22,2007-08-07,17.0,22-07-2007 00:00,07-08-2007 00:00,17,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2007-07-22, end=2007-08-07; raw DD-first parse: start=2007-07-22, end=2007-08-07."
UEI-IMD-FL-2007-0134,"Balrampur, Basti, Gonda, Gorakhpur, Kushinagar, Kheri, Lucknow, Mahrajganj, Shahjahanpur, SShrawasti, Siddharthnagar",Uttar Pradesh,2007-07-22,2007-08-07,17.0,22-07-2007 00:00,07-08-2007 00:00,17,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2007-07-22, end=2007-08-07; raw DD-first parse: start=2007-07-22, end=2007-08-07."
UEI-IMD-FL-2008-0027,"Faridabad, Panchkula",Haryana,2008-07-12,2008-07-14,3.0,12-07-2008 00:00,14-07-2008 00:00,3,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2008-07-12, end=2008-07-14; raw DD-first parse: start=2008-07-12, end=2008-07-14."
UEI-IMD-FL-2008-0065,Thiruvananthapuram,Kerala,2008-07-11,2008-07-15,5.0,11-07-2008 00:00,15-07-2008 00:00,5,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2008-07-11, end=2008-07-15; raw DD-first parse: start=2008-07-11, end=2008-07-15."
UEI-IMD-FL-2008-0081,"Kolhapur, Mumbai, Pune, Ratnagiri, Satara, Sindhudurg",Maharashtra,2008-08-09,2008-08-14,6.0,09-08-2008 00:00,14-08-2008 00:00,6,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2008-08-09, end=2008-08-14; raw DD-first parse: start=2008-08-09, end=2008-08-14."
UEI-IMD-FL-2008-0084,"Beed, Dhule, Latur, Nanded, Nandurbar, Dharashiv, Parbhani, Solapur",Maharashtra,2008-09-12,2008-09-17,6.0,12-09-2008 00:00,17-09-2008 00:00,6,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2008-09-12, end=2008-09-17; raw DD-first parse: start=2008-09-12, end=2008-09-17."
UEI-IMD-FL-2009-0004,Lakhimpur,Assam,2009-06-11,2009-06-16,6.0,11-06-2009 00:00,16-06-2009 00:00,6,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2009-06-11, end=2009-06-16; raw DD-first parse: start=2009-06-11, end=2009-06-16."
UEI-IMD-FL-2009-0010,"Dhemaji, Lakhimpur, Sonitpur",Assam,2009-08-12,2009-08-13,2.0,12-08-2009 00:00,13-08-2009 00:00,2,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2009-08-12, end=2009-08-13; raw DD-first parse: start=2009-08-12, end=2009-08-13."
UEI-IMD-FL-2009-0024,Bengaluru Urban,Karnataka,2009-06-11,2009-06-15,5.0,11-06-2009 00:00,15-06-2009 00:00,5,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2009-06-11, end=2009-06-15; raw DD-first parse: start=2009-06-11, end=2009-06-15."
UEI-IMD-FL-2009-0032,"Bagalkotee, Bijapur, Gadag, Dharwad, Haveri, Belagavi, Ballari, Beedar, Kalaburagi, Koppal, Raichur, Vijayapura, Yadgir",Karnataka,2009-09-29,2009-10-03,5.0,29-09-2009 00:00,03-10-2009 00:00,5,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2009-09-29, end=2009-10-03; raw DD-first parse: start=2009-09-29, end=2009-10-03."
UEI-IMD-FL-2010-0007,"Dhemaji, Golaghat",Assam,2010-05-10,2010-05-16,7.0,10-05-2010 00:00,16-05-2010 00:00,7,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2010-05-10, end=2010-05-16; raw DD-first parse: start=2010-05-10, end=2010-05-16."
UEI-IMD-FL-2010-0043,"Hamirpur, Kangra, Kullu, Shimla",Himachal Pradesh,2010-09-12,2010-09-13,2.0,12-09-2010 00:00,13-09-2010 00:00,2,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2010-09-12, end=2010-09-13; raw DD-first parse: start=2010-09-12, end=2010-09-13."
UEI-IMD-FL-2010-0067,"Alappuzha, Ernakulam, Idukki, Kasaragod, Kochi, Kottayam, Kozhikode, Malappuram, Palakkad, Pathanamthitta, Thrissur, Thiruvananthapuram, Wayanad",Kerala,2010-06-11,2010-06-15,5.0,11-06-2010 00:00,15-06-2010 00:00,5,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2010-06-11, end=2010-06-15; raw DD-first parse: start=2010-06-11, end=2010-06-15."
UEI-IMD-FL-2010-0082,"Ahmednagar, Akola, Buldhana, Parbhani, Pune, Satara",Maharashtra,2010-03-12,2010-03-14,3.0,12-03-2010 00:00,14-03-2010 00:00,3,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2010-03-12, end=2010-03-14; raw DD-first parse: start=2010-03-12, end=2010-03-14."
UEI-IMD-FL-2010-0084,"Aurangabad, Nandurbar, Pune, Thane",Maharashtra,2010-06-11,2010-06-14,4.0,11-06-2010 00:00,14-06-2010 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2010-06-11, end=2010-06-14; raw DD-first parse: start=2010-06-11, end=2010-06-14."
UEI-IMD-FL-2010-0088,"Amravati, Washim",Maharashtra,2010-06-29,2010-07-01,3.0,29-06-2010 00:00,01-07-2010 00:00,3,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2010-06-29, end=2010-07-01; raw DD-first parse: start=2010-06-29, end=2010-07-01."
UEI-IMD-FL-2010-0139,Many districts of Uttar Kashi Pradesh,Uttar Pradesh,2010-09-12,2010-09-14,3.0,12-09-2010 00:00,14-09-2010 00:00,3,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2010-09-12, end=2010-09-14; raw DD-first parse: start=2010-09-12, end=2010-09-14."
UEI-IMD-FL-2010-0145,"South 24 Parganas, North 24 Parganas",West Bengal,2010-08-12,2010-08-13,2.0,12-08-2010 00:00,13-08-2010 00:00,2,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2010-08-12, end=2010-08-13; raw DD-first parse: start=2010-08-12, end=2010-08-13."
UEI-IMD-FL-2011-0024,"Kangra, Kullu, Mandi, Sirmaur, Una",Himachal Pradesh,2011-08-12,2011-08-16,5.0,12-08-2011 00:00,16-08-2011 00:00,5,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2011-08-12, end=2011-08-16; raw DD-first parse: start=2011-08-12, end=2011-08-16."
UEI-IMD-FL-2011-0026,"Mandi, Kangra, Kullu, Sirmaur",Himachal Pradesh,2011-09-12,2011-09-15,4.0,12-09-2011 00:00,15-09-2011 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2011-09-12, end=2011-09-15; raw DD-first parse: start=2011-09-12, end=2011-09-15."
UEI-IMD-FL-2011-0050,"Kozhikode, Malappuram, Palakkad, Thiruvananthapuram, Thrissur, Wayanad",Kerala,2011-08-28,2011-09-04,8.0,28-08-2011 00:00,04-09-2011 00:00,8,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2011-08-28, end=2011-09-04; raw DD-first parse: start=2011-08-28, end=2011-09-04."
UEI-IMD-FL-2011-0054,"Kannur, Thiruvananthapuram, Wayanad",Kerala,2011-10-31,2011-11-08,9.0,31-10-2011 00:00,08-11-2011 00:00,9,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2011-10-31, end=2011-11-08; raw DD-first parse: start=2011-10-31, end=2011-11-08."
UEI-IMD-FL-2012-0014,14 districts of Assam,Assam,2012-06-11,2012-06-18,8.0,11-06-2012 00:00,18-06-2012 00:00,8,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2012-06-11, end=2012-06-18; raw DD-first parse: start=2012-06-11, end=2012-06-18."
UEI-IMD-FL-2013-0008,"Srikakulam, Visakhapatnam, Vizianagaram",Andhra Pradesh,2013-10-11,2013-10-14,4.0,11-10-2013 00:00,14-10-2013 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2013-10-11, end=2013-10-14; raw DD-first parse: start=2013-10-11, end=2013-10-14."
UEI-IMD-FL-2013-0016,"Goalpara, Jorhat",Assam,2013-08-10,2013-08-13,4.0,10-08-2013 00:00,13-08-2013 00:00,4,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2013-08-10, end=2013-08-13; raw DD-first parse: start=2013-08-10, end=2013-08-13."
UEI-IMD-FL-2013-0023,"Araria, Katihar, Kishanganj, Madhepura, Purnia, Supaul",Bihar,2013-07-11,2013-07-15,5.0,11-07-2013 00:00,15-07-2013 00:00,5,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2013-07-11, end=2013-07-15; raw DD-first parse: start=2013-07-11, end=2013-07-15."
UEI-IMD-FL-2013-0031,"Valsad, Amreli, Dangs, Banas Kantha, Patan, Mahesana, Gandhinagar, Ahmedabad, Panch Mahals, Dahod, Vadodara, Bharuch, Porbandar, Narmada, Surat, Tapi, Arvalli, Botad, Chota Udaipur, Mahisagar, Gir Somnath, Sabar Kantha, Kachchh, Surendranagar, Rajkot, Kheda, Anand, Bhavnagar, Junagadh, Jamnagar, Devbhumi Dwarka Dwarka, Morbi, Navsari",Gujarat,2013-09-26,2013-10-02,7.0,26-09-2013 00:00,02-10-2013 00:00,7,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2013-09-26, end=2013-10-02; raw DD-first parse: start=2013-09-26, end=2013-10-02."
UEI-IMD-FL-2013-0054,Dakshina Kannada,Karnataka,2013-06-10,2013-06-18,9.0,10-06-2013 00:00,18-06-2013 00:00,9,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2013-06-10, end=2013-06-18; raw DD-first parse: start=2013-06-10, end=2013-06-18."
UEI-IMD-FL-2013-0070,Wayanad,Kerala,2013-06-08,2013-06-16,9.0,08-06-2013 00:00,16-06-2013 00:00,9,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2013-06-08, end=2013-06-16; raw DD-first parse: start=2013-06-08, end=2013-06-16."
UEI-IMD-FL-2013-0071,Thiruvananthapuram,Kerala,2013-06-11,2013-06-26,16.0,11-06-2013 00:00,26-06-2013 00:00,16,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2013-06-11, end=2013-06-26; raw DD-first parse: start=2013-06-11, end=2013-06-26."
UEI-IMD-FL-2013-0079,"Alappuzha, Ernakulam, Kollam, Kottayam",Kerala,2013-07-11,2013-07-13,3.0,11-07-2013 00:00,13-07-2013 00:00,3,CORRECTABLE_WITH_EVIDENCE,"The processed CSV stores ISO dates, but the diagnostic used day-first parsing. Re-parsing processed ISO values with ISO/year-first semantics resolves the contradiction, and the raw DD-MM-YYYY fields are chronologically ordered.",SAFE_TO_USE_AFTER_DOCUMENTED_CORRECTION,HIGH,"No dataset correction performed; this is a parsing-rule finding. Proper ISO parse: start=2013-07-11, end=2013-07-13; raw DD-first parse: start=2013-07-11, end=2013-07-13."
